Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
1980-03-17,0.0,4.953124523162842,4.6875,4.718749523162842,219600,0.0,0.0,AMD
1980-03-18,0.0,4.6875,4.40625,4.546875,727200,0.0,0.0,AMD
1980-03-19,0.0,4.624999523162842,4.531249523162842,4.562500476837157,295200,0.0,0.0,AMD
1980-03-20,0.0,4.59375,4.515625476837157,4.515625476837157,159600,0.0,0.0,AMD
1980-03-21,0.0,4.531249523162842,4.359375,4.375000476837157,130800,0.0,0.0,AMD
1980-03-24,0.0,4.375000476837157,3.9531254768371573,4.000000476837157,436800,0.0,0.0,AMD
1980-03-25,0.0,4.125,3.828124523162842,3.9062504768371573,645600,0.0,0.0,AMD
1980-03-26,0.0,3.9062504768371573,3.640624523162842,3.6718754768371573,466800,0.0,0.0,AMD
1980-03-27,0.0,3.5625,3.359374523162842,3.5625,1129200,0.0,0.0,AMD
1980-03-28,0.0,3.874999523162842,3.687499523162842,3.8125004768371573,666000,0.0,0.0,AMD
1980-03-31,0.0,3.874999523162842,3.781249523162842,3.8125004768371573,430800,0.0,0.0,AMD
1980-04-01,0.0,4.156249523162842,3.874999523162842,4.109374523162842,492000,0.0,0.0,AMD
1980-04-02,0.0,4.109374523162842,3.921874523162842,3.9375,283200,0.0,0.0,AMD
1980-04-03,0.0,3.9531254768371573,3.9062504768371573,3.9531254768371573,226800,0.0,0.0,AMD
1980-04-07,0.0,3.921874523162842,3.796875,3.8125004768371573,355200,0.0,0.0,AMD
1980-04-08,0.0,3.9375,3.75,3.890625,765600,0.0,0.0,AMD
1980-04-09,0.0,4.000000476837157,3.874999523162842,4.000000476837157,134400,0.0,0.0,AMD
1980-04-10,0.0,4.109374523162842,3.984375,4.109374523162842,174000,0.0,0.0,AMD
1980-04-11,0.0,4.156249523162842,3.9531254768371573,3.9531254768371573,109200,0.0,0.0,AMD
1980-04-14,0.0,3.968749523162842,3.75,3.84375,267600,0.0,0.0,AMD
1980-04-15,0.0,3.84375,3.781249523162842,3.84375,505200,0.0,0.0,AMD
1980-04-16,0.0,3.8593754768371573,3.515625,3.5312504768371573,358800,0.0,0.0,AMD
1980-04-17,0.0,3.640624523162842,3.406249523162842,3.640624523162842,696000,0.0,0.0,AMD
