Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-03-29,104.79600219726562,106.3199981689453,93.62399597167969,93.94800109863282,71485200,0.0,0.0,LYFT
2019-04-01,89.88000183105468,90.0,81.33599853515625,82.81200256347655,41799300,0.0,0.0,LYFT
2019-04-02,80.28000183105469,84.23999633789062,79.3199981689453,82.76400146484374,22483300,0.0,0.0,LYFT
2019-04-03,84.07199707031249,86.39999999999999,82.94400329589844,84.0,15648300,0.0,0.0,LYFT
2019-04-04,84.57600402832031,87.46799926757812,84.26400146484374,86.39999999999999,9229300,0.0,0.0,LYFT
2019-04-05,88.72800292968749,91.3199981689453,87.96000366210937,89.33999633789062,11200100,0.0,0.0,LYFT
2019-04-08,89.98799743652343,89.98799743652343,84.27600402832032,84.27600402832032,6599500,0.0,0.0,LYFT
2019-04-09,83.39999999999999,83.63999633789062,80.53200073242188,80.9280029296875,8223300,0.0,0.0,LYFT
2019-04-10,80.7,80.8199981689453,71.7,72.14399871826171,26392100,0.0,0.0,LYFT
2019-04-11,73.3199981689453,74.75999908447265,72.37200164794922,73.21199798583984,12405700,0.0,0.0,LYFT
2019-04-12,73.65600128173828,73.78800201416016,69.19199981689452,71.8740005493164,13787500,0.0,0.0,LYFT
2019-04-15,71.66400146484375,71.75999908447265,66.67200164794922,67.33200073242188,14345900,0.0,0.0,LYFT
2019-04-16,68.23200073242187,69.52799835205077,67.41600036621094,67.5,9965000,0.0,0.0,LYFT
2019-04-17,67.8,71.53200073242188,66.74399871826172,71.41199798583985,10768300,0.0,0.0,LYFT
2019-04-18,71.58000183105469,71.59199981689453,69.1199981689453,70.03200073242188,6869900,0.0,0.0,LYFT
2019-04-22,69.48000183105468,73.47599945068359,69.181201171875,73.12799835205077,5265600,0.0,0.0,LYFT
2019-04-23,74.4240005493164,74.5199981689453,71.19600219726563,72.3,11975000,0.0,0.0,LYFT
2019-04-24,72.13200073242187,72.58679809570312,69.32400054931641,69.38399963378906,5158000,0.0,0.0,LYFT
2019-04-25,69.84000091552734,70.14840087890626,67.0332000732422,67.60800018310546,5097100,0.0,0.0,LYFT
2019-04-26,67.55999908447265,69.03599853515625,65.18399963378906,68.68800201416015,5981000,0.0,0.0,LYFT
2019-04-29,69.1199981689453,72.85199890136718,67.2,72.70800018310547,7231800,0.0,0.0,LYFT
2019-04-30,71.91600036621094,73.68000183105468,69.86400146484375,71.75999908447265,6072700,0.0,0.0,LYFT
2019-05-01,72.84000091552734,72.85199890136718,70.23840179443359,70.5,3443000,0.0,0.0,LYFT
2019-05-02,70.12799835205077,74.41199798583985,68.79600219726562,73.8,6634300,0.0,0.0,LYFT
2019-05-03,73.45199890136719,75.58200073242188,72.12120208740234,75.01199798583984,9393600,0.0,0.0,LYFT
