Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
1986-03-13,0.05537956718265006,0.0635236946443778,0.05537956718265006,0.06080856919288635,1031788800,0.0,0.0,MSFT
1986-03-14,0.06080856684739772,0.0640665923742453,0.06080856684739772,0.06298016756772995,308160000,0.0,0.0,MSFT
1986-03-17,0.06298014948292284,0.06460947400165921,0.06298014948292284,0.0640665739774704,133171200,0.0,0.0,MSFT
1986-03-18,0.06406657959715782,0.06460947966896786,0.06189435486369297,0.062437254935503006,67766400,0.0,0.0,MSFT
1986-03-19,0.06243727107350657,0.06298017128563867,0.06080857043711031,0.0613514706492424,47894400,0.0,0.0,MSFT
1986-03-20,0.06135145150724576,0.06135145150724576,0.05917985133626883,0.05972275137901306,58435200,0.0,0.0,MSFT
1986-03-21,0.059722769997669074,0.06080857042165732,0.05700826893769846,0.05809406936168671,59990400,0.0,0.0,MSFT
1986-03-24,0.05809404252446212,0.05809404252446212,0.055922442679681654,0.05646534264087677,65289600,0.0,0.0,MSFT
1986-03-25,0.0564653528847939,0.057551153004169464,0.05592245282510612,0.057551153004169464,32083200,0.0,0.0,MSFT
1986-03-26,0.05755117881545551,0.05972278002815403,0.05700827851228089,0.0591798797249794,22752000,0.0,0.0,MSFT
1986-03-27,0.059179860040756,0.06026566028594971,0.059179860040756,0.06026566028594971,16848000,0.0,0.0,MSFT
1986-03-31,0.0602656514217573,0.0602656514217573,0.0586369512935246,0.05972275137901306,12873600,0.0,0.0,MSFT
1986-04-01,0.05972278002815403,0.05972278002815403,0.0591798797249794,0.0591798797249794,11088000,0.0,0.0,MSFT
1986-04-02,0.05917985133626883,0.06080855146450153,0.05917985133626883,0.05972275137901306,27014400,0.0,0.0,MSFT
1986-04-03,0.06026566028594971,0.06189436065374028,0.06026566028594971,0.06026566028594971,23040000,0.0,0.0,MSFT
1986-04-04,0.06026566028594971,0.06080856040854656,0.06026566028594971,0.06026566028594971,26582400,0.0,0.0,MSFT
1986-04-07,0.06026568033132866,0.060808580634503284,0.05809407911863014,0.0591798797249794,16560000,0.0,0.0,MSFT
1986-04-08,0.05917985133626883,0.06080855146450153,0.05917985133626883,0.05972275137901306,10252800,0.0,0.0,MSFT
1986-04-09,0.0597227687908391,0.06135146939390999,0.0597227687908391,0.06080856919288635,12153600,0.0,0.0,MSFT
1986-04-10,0.06080857043711031,0.06189437086137449,0.059722770012846135,0.0613514706492424,13881600,0.0,0.0,MSFT
1986-04-11,0.06189435486369297,0.06352367952534778,0.06189435486369297,0.062437254935503006,17222400,0.0,0.0,MSFT
1986-04-14,0.0624372673876469,0.06352369219416223,0.0624372673876469,0.06298016756772995,12153600,0.0,0.0,MSFT
1986-04-15,0.06298016756772995,0.06298016756772995,0.06080856684739772,0.06298016756772995,9302400,0.0,0.0,MSFT
1986-04-16,0.06298016665610476,0.06569529196356838,0.062437266483880066,0.06515239179134369,31910400,0.0,0.0,MSFT
1986-04-17,0.06515240045387274,0.06569530069828033,0.06515240045387274,0.06569530069828033,22003200,0.0,0.0,MSFT
1986-04-18,0.06569531109532889,0.06569531109532889,0.06298018499716741,0.06352370977401733,21628800,0.0,0.0,MSFT
1986-04-21,0.06352370977401733,0.06406661010434522,0.06189438433651163,0.06352370977401733,22924800,0.0,0.0,MSFT
1986-04-22,0.06352367952534778,0.06352367952534778,0.062437254935503006,0.062437254935503006,15552000,0.0,0.0,MSFT
1986-04-23,0.0624372801997042,0.06298018049118977,0.06189437990821864,0.06270872801542282,15609600,0.0,0.0,MSFT
1986-04-24,0.0627087224149009,0.07003850247183421,0.06243727462342531,0.06895270198583603,62352000,0.0,0.0,MSFT
1986-04-25,0.06949557037664882,0.07628244707992635,0.06949557037664882,0.07329649478197098,85795200,0.0,0.0,MSFT
1986-04-28,0.07329652581660934,0.0743823262646895,0.07275300114616946,0.07383942604064941,28886400,0.0,0.0,MSFT
1986-04-29,0.07383940416429019,0.07383940416429019,0.07112427940209849,0.07166717946529388,30326400,0.0,0.0,MSFT
1986-04-30,0.07166718281245979,0.07221008290101094,0.06840978228115287,0.07003848254680634,30902400,0.0,0.0,MSFT
1986-05-01,0.07003850247183421,0.07003850247183421,0.06786690149983785,0.06895270198583603,54345600,0.0,0.0,MSFT
1986-05-02,0.06895270198583603,0.07003850247183421,0.06840980174283694,0.06895270198583603,20246400,0.0,0.0,MSFT
1986-05-05,0.06895269325314146,0.06895269325314146,0.06840979307889938,0.06840979307889938,3254400,0.0,0.0,MSFT
1986-05-06,0.06895270198583603,0.07003850247183421,0.06895270198583603,0.06895270198583603,9734400,0.0,0.0,MSFT
1986-05-07,0.06895270198583603,0.06949560222883512,0.06786690149983785,0.06895270198583603,5155200,0.0,0.0,MSFT
1986-05-08,0.06895268101258445,0.06949558109045029,0.0684097809347186,0.06949558109045029,3542400,0.0,0.0,MSFT
1986-05-09,0.06949560222883512,0.06949560222883512,0.06895270198583603,0.06895270198583603,6076800,0.0,0.0,MSFT
1986-05-12,0.06895268101258445,0.07112428132404784,0.06895268101258445,0.06949558109045029,10483200,0.0,0.0,MSFT
1986-05-13,0.06949558245825518,0.07058138263535749,0.06949558245825518,0.07003848254680634,3830400,0.0,0.0,MSFT
1986-05-14,0.07003848116831614,0.07003848116831614,0.06949558109045029,0.06949558109045029,9302400,0.0,0.0,MSFT
1986-05-15,0.06949558109045029,0.07058138124618199,0.06949558109045029,0.06949558109045029,3801600,0.0,0.0,MSFT
1986-05-16,0.06949558245825518,0.07166718281245979,0.06949558245825518,0.07003848254680634,11952000,0.0,0.0,MSFT
1986-05-19,0.07003850247183421,0.07003850247183421,0.06840980174283694,0.06895270198583603,11001600,0.0,0.0,MSFT
1986-05-20,0.06895269325314146,0.06895269325314146,0.0678668929046573,0.06840979307889938,61977600,0.0,0.0,MSFT
1986-05-21,0.0684098056148025,0.06895270588852953,0.06732400506734848,0.06732400506734848,8092800,0.0,0.0,MSFT
1986-05-22,0.06732400506734848,0.06786690534107549,0.06732400506734848,0.06732400506734848,4406400,0.0,0.0,MSFT
1986-05-23,0.06732400506734848,0.0684098056148025,0.06732400506734848,0.06732400506734848,4089600,0.0,0.0,MSFT
1986-05-27,0.0673239807789869,0.06949558109045029,0.0673239807789869,0.06949558109045029,13881600,0.0,0.0,MSFT
1986-05-28,0.06949557921251236,0.07166717946529388,0.06949557921251236,0.07166717946529388,15523200,0.0,0.0,MSFT
1986-05-29,0.07166717035332697,0.07438229477031005,0.07112427035915743,0.07329649478197098,45676800,0.0,0.0,MSFT
1986-05-30,0.07383940911592386,0.0770968097135358,0.07383940911592386,0.07601100951433182,27072000,0.0,0.0,MSFT
1986-06-02,0.07601102693680975,0.07601102693680975,0.07383942604064941,0.07383942604064941,19728000,0.0,0.0,MSFT
1986-06-03,0.07383942604064941,0.07383942604064941,0.07275300114616946,0.07383942604064941,5011200,0.0,0.0,MSFT
1986-06-04,0.07383939477614052,0.07438229477031005,0.07275297034166606,0.07329649478197098,4723200,0.0,0.0,MSFT
1986-06-05,0.07329651234729588,0.07438231259584427,0.07275298777673667,0.07438231259584427,13708800,0.0,0.0,MSFT
1986-06-06,0.07438231259584427,0.07438231259584427,0.07329651234729588,0.07438231259584427,3427200,0.0,0.0,MSFT
1986-06-09,0.07438232614612673,0.07438232614612673,0.07112430036067963,0.07112430036067963,12672000,0.0,0.0,MSFT
1986-06-10,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,3427200,0.0,0.0,MSFT
1986-06-11,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,2304000,0.0,0.0,MSFT
1986-06-12,0.07112429395010977,0.07112429395010977,0.0678668929046573,0.06840979307889938,13708800,0.0,0.0,MSFT
1986-06-13,0.06840979307889938,0.06895269325314146,0.0678668929046573,0.06840979307889938,7891200,0.0,0.0,MSFT
1986-06-16,0.06840977676616636,0.06895267681095057,0.06732397667659792,0.06786687672138214,9590400,0.0,0.0,MSFT
1986-06-17,0.06840980174283694,0.07003850247183421,0.06840980174283694,0.06895270198583603,13075200,0.0,0.0,MSFT
1986-06-18,0.06895269325314146,0.06895269325314146,0.06732399273041523,0.06840979307889938,4348800,0.0,0.0,MSFT
1986-06-19,0.06840977676616636,0.06895267681095057,0.06732397667659792,0.06786687672138214,8467200,0.0,0.0,MSFT
1986-06-20,0.06786687881406497,0.06840977887558958,0.06786687881406497,0.06813833117485046,3801600,0.0,0.0,MSFT
1986-06-23,0.06813835395136135,0.06895270198583603,0.06678110101383966,0.06895270198583603,46195200,0.0,0.0,MSFT
1986-06-24,0.06895269325314146,0.06949559342738354,0.0678668929046573,0.06840979307889938,14572800,0.0,0.0,MSFT
1986-06-25,0.0684098056148025,0.06895270588852953,0.06732400506734848,0.06732400506734848,15235200,0.0,0.0,MSFT
1986-06-26,0.06732399248024243,0.06786689265246712,0.06515239179134369,0.06515239179134369,19152000,0.0,0.0,MSFT
1986-06-27,0.06515238298323575,0.06569528308206447,0.06406658278557834,0.06460948288440704,10396800,0.0,0.0,MSFT
1986-06-30,0.06460950255454133,0.06840980440333075,0.06406660229042856,0.06678110361099243,62352000,0.0,0.0,MSFT
1986-07-01,0.06678110361099243,0.06678110361099243,0.06623820334687966,0.06678110361099243,47577600,0.0,0.0,MSFT
1986-07-02,0.06678110361099243,0.06678110361099243,0.06623820334687966,0.06678110361099243,52617600,0.0,0.0,MSFT
1986-07-03,0.06732397667659792,0.06840977676616636,0.06732397667659792,0.06786687672138214,14140800,0.0,0.0,MSFT
1986-07-07,0.06786689265246712,0.06786689265246712,0.06515239179134369,0.06515239179134369,14054400,0.0,0.0,MSFT
1986-07-08,0.065152410765001,0.065152410765001,0.06298018499716741,0.06352370977401733,14256000,0.0,0.0,MSFT
1986-07-09,0.0635236946443778,0.0635236946443778,0.060265668991862725,0.06080856919288635,46137600,0.0,0.0,MSFT
1986-07-10,0.060808580634503284,0.061351480937677914,0.05646537820910626,0.0591798797249794,46886400,0.0,0.0,MSFT
1986-07-11,0.059179868589815464,0.061894369594933614,0.059179868589815464,0.06080856919288635,17395200,0.0,0.0,MSFT
1986-07-14,0.05917984330770447,0.06135144318407383,0.05917984330770447,0.05999419093132019,28598400,0.0,0.0,MSFT
1986-07-15,0.05999421656132713,0.061894369594933614,0.059179868589815464,0.06080856919288635,13190400,0.0,0.0,MSFT
1986-07-16,0.06135146702748078,0.06298016756772995,0.06135146702748078,0.06298016756772995,9360000,0.0,0.0,MSFT
1986-07-17,0.06298014948292284,0.0640665739774704,0.062437249458734016,0.0640665739774704,6940800,0.0,0.0,MSFT
1986-07-18,0.06406658278557834,0.06515238298323575,0.06243725804283643,0.06460948288440704,12326400,0.0,0.0,MSFT
1986-07-21,0.06460948288440704,0.06569528308206447,0.06460948288440704,0.06460948288440704,3513600,0.0,0.0,MSFT
1986-07-22,0.06460950255454133,0.06678110361099243,0.06460950255454133,0.06678110361099243,10512000,0.0,0.0,MSFT
1986-07-23,0.06678109230801775,0.06786689265246712,0.06515239179134369,0.06515239179134369,20793600,0.0,0.0,MSFT
1986-07-24,0.06623820451989444,0.0684098056148025,0.06623820451989444,0.06732400506734848,14140800,0.0,0.0,MSFT
1986-07-25,0.06732397667659792,0.06840977676616636,0.06732397667659792,0.06786687672138214,20448000,0.0,0.0,MSFT
1986-07-28,0.06786688765010018,0.06786688765010018,0.06623818725347519,0.06623818725347519,11808000,0.0,0.0,MSFT
1986-07-29,0.06623818318089318,0.06678108327972189,0.06352368268674963,0.06460948288440704,14054400,0.0,0.0,MSFT
1986-07-30,0.06460947966896786,0.06460947966896786,0.06026565464826284,0.062437254935503006,26409600,0.0,0.0,MSFT
1986-07-31,0.062437268570677815,0.06298016876104748,0.061894368380308144,0.06189436838030815,15638400,0.0,0.0,MSFT
