Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-03-29,130.99500274658203,132.89999771118164,117.02999496459961,117.43500137329102,71485200,0.0,0.0,LYFT
2019-04-01,112.35000228881836,112.5,101.66999816894531,103.5150032043457,41799300,0.0,0.0,LYFT
2019-04-02,100.35000228881836,105.29999542236328,99.14999771118164,103.45500183105469,22483300,0.0,0.0,LYFT
2019-04-03,105.08999633789062,108.0,103.68000411987305,105.0,15648300,0.0,0.0,LYFT
2019-04-04,105.72000503540039,109.33499908447266,105.33000183105469,108.0,9229300,0.0,0.0,LYFT
2019-04-05,110.91000366210938,114.14999771118164,109.95000457763672,111.67499542236328,11200100,0.0,0.0,LYFT
2019-04-08,112.4849967956543,112.4849967956543,105.34500503540039,105.34500503540039,6599500,0.0,0.0,LYFT
2019-04-09,104.25,104.54999542236328,100.66500091552734,101.16000366210938,8223300,0.0,0.0,LYFT
2019-04-10,100.875,101.02499771118164,89.625,90.17999839782715,26392100,0.0,0.0,LYFT
2019-04-11,91.64999771118163,93.44999885559082,90.46500205993652,91.5149974822998,12405700,0.0,0.0,LYFT
2019-04-12,92.07000160217285,92.2350025177002,86.48999977111816,89.84250068664551,13787500,0.0,0.0,LYFT
2019-04-15,89.58000183105469,89.69999885559082,83.34000205993652,84.16500091552734,14345900,0.0,0.0,LYFT
2019-04-16,85.29000091552734,86.90999794006346,84.27000045776367,84.375,9965000,0.0,0.0,LYFT
2019-04-17,84.75,89.41500091552734,83.42999839782715,89.2649974822998,10768300,0.0,0.0,LYFT
2019-04-18,89.47500228881836,89.48999977111816,86.39999771118163,87.54000091552734,6869900,0.0,0.0,LYFT
2019-04-22,86.85000228881836,91.84499931335449,86.47650146484375,91.40999794006346,5265600,0.0,0.0,LYFT
2019-04-23,93.03000068664551,93.14999771118163,88.99500274658203,90.375,11975000,0.0,0.0,LYFT
2019-04-24,90.16500091552734,90.7334976196289,86.65500068664551,86.72999954223633,5158000,0.0,0.0,LYFT
2019-04-25,87.30000114440918,87.68550109863283,83.79150009155275,84.51000022888184,5097100,0.0,0.0,LYFT
2019-04-26,84.44999885559082,86.29499816894533,81.47999954223633,85.8600025177002,5981000,0.0,0.0,LYFT
2019-04-29,86.39999771118163,91.06499862670898,84.0,90.88500022888184,7231800,0.0,0.0,LYFT
2019-04-30,89.89500045776367,92.10000228881836,87.33000183105469,89.69999885559082,6072700,0.0,0.0,LYFT
2019-05-01,91.05000114440918,91.06499862670898,87.79800224304199,88.125,3443000,0.0,0.0,LYFT
2019-05-02,87.65999794006346,93.0149974822998,85.99500274658203,92.25,6634300,0.0,0.0,LYFT
2019-05-03,91.81499862670898,94.47750091552734,90.15150260925293,93.7649974822998,9393600,0.0,0.0,LYFT
2019-05-06,90.82499885559082,92.25,89.85000228881836,90.85499954223633,5184600,0.0,0.0,LYFT
2019-05-07,90.51000022888184,92.39999771118163,87.17999839782715,89.01000022888184,11591700,0.0,0.0,LYFT
2019-05-08,86.53499794006346,90.67500114440918,79.16999816894533,79.36499977111816,22640400,0.0,0.0,LYFT
2019-05-09,81.10499954223633,84.67500114440918,79.64999771118163,82.77000045776367,9603500,0.0,0.0,LYFT
2019-05-10,84.58499908447266,84.7350025177002,75.03000068664551,76.63500022888184,23111200,0.0,0.0,LYFT
2019-05-13,75.0,75.13500022888184,70.75499725341797,72.22500228881836,10007400,0.0,0.0,LYFT
2019-05-14,73.22999954223633,77.08499908447266,72.0,75.78000068664551,7007400,0.0,0.0,LYFT
2019-05-15,75.30000114440918,82.27499771118163,74.79000091552734,81.06000137329102,7909300,0.0,0.0,LYFT
2019-05-16,81.14999771118163,85.08000183105469,80.32499885559082,83.39999771118163,7101700,0.0,0.0,LYFT
2019-05-17,81.75,82.66500091552734,80.18999862670898,80.68500137329102,4326500,0.0,0.0,LYFT
2019-05-20,78.20999908447266,82.03499794006346,77.76750183105469,81.94500160217285,2710000,0.0,0.0,LYFT
2019-05-21,82.15500068664551,84.04499816894533,80.29499816894533,83.2649974822998,3490700,0.0,0.0,LYFT
